indicatorId,geoUnit,year,value,qualifier,magnitude
XGOVEXP.IMF,GEO,2004,15.0367603302002,,
XGOVEXP.IMF,GEO,2005,11.18124961853027,,
XGOVEXP.IMF,GEO,2006,12.89538955688477,,
XGOVEXP.IMF,GEO,2007,9.486650466918945,,
XGOVEXP.IMF,GEO,2008,8.937600135803223,,
XGOVEXP.IMF,GEO,2009,8.998250007629395,NAT_EST,
XGOVEXP.IMF,GEO,2010,8.185358151235766,,
XGOVEXP.IMF,GEO,2011,9.269430160522461,,
XGOVEXP.IMF,GEO,2012,6.707759857177734,,
XGOVEXP.IMF,GEO,2013,9.553533701151533,,
XGOVEXP.IMF,GEO,2014,9.666605037715279,,
XGOVEXP.IMF,GEO,2015,10.12915439596197,,
XGOVEXP.IMF,GEO,2016,12.66619968414307,,
XGOVEXP.IMF,GEO,2017,12.95335960388184,,
XGOVEXP.IMF,GEO,2018,12.95149993896484,,
XGOVEXP.IMF,GEO,2019,13.35789966583252,,
XGOVEXP.IMF,GEO,2020,10.34467876223047,,
XGOVEXP.IMF,GEO,2021,11.52476024627686,,
XGOVEXP.IMF,GEO,2022,13.17226028442383,,
XGOVEXP.IMF,GEO,2023,12.49619007110596,,
XGOVEXP.IMF,GEO,2024,12.20669414726865,,
XGOVEXP.IMF,GHA,2001,15.74110984802246,,
XGOVEXP.IMF,GHA,2004,22.37924957275391,,
XGOVEXP.IMF,GHA,2005,23.42996025085449,,
XGOVEXP.IMF,GHA,2006,24.16197967529297,,
XGOVEXP.IMF,GHA,2007,22.31702041625977,,
XGOVEXP.IMF,GHA,2008,24.03750038146973,,
XGOVEXP.IMF,GHA,2009,22.49513053894043,,
XGOVEXP.IMF,GHA,2010,20.69614028930664,,
XGOVEXP.IMF,GHA,2011,30.63430976867676,,
XGOVEXP.IMF,GHA,2012,26.58139038085938,,
XGOVEXP.IMF,GHA,2013,21.22220993041992,,
XGOVEXP.IMF,GHA,2014,20.98513984680176,,
XGOVEXP.IMF,GHA,2015,23.80879974365234,UIS_EST,
XGOVEXP.IMF,GHA,2016,22.09332084655762,UIS_EST,
XGOVEXP.IMF,GHA,2017,20.0976390838623,UIS_EST,
XGOVEXP.IMF,GHA,2018,18.59816932678223,UIS_EST,
XGOVEXP.IMF,GHA,2019,14.27171852670263,,
XGOVEXP.IMF,GHA,2020,13.62947488294126,,
XGOVEXP.IMF,GHA,2021,12.16741440536586,,
XGOVEXP.IMF,GHA,2022,13.17930452770039,,
XGOVEXP.IMF,GIB,2010,7.96277066350702,,
XGOVEXP.IMF,GIB,2011,5.930107651207186,,
XGOVEXP.IMF,GIB,2012,4.720022833427564,,
XGOVEXP.IMF,GIB,2013,5.355535506020994,,
XGOVEXP.IMF,GIB,2014,6.239955070955863,,
XGOVEXP.IMF,GIB,2015,7.031283643442412,,
XGOVEXP.IMF,GIB,2016,8.011709595047769,,
XGOVEXP.IMF,GIB,2017,7.626872681448911,,
XGOVEXP.IMF,GIB,2018,7.759975395754262,,
XGOVEXP.IMF,GIB,2019,7.365379880331028,,
XGOVEXP.IMF,GIB,2020,7.680571940499738,,
XGOVEXP.IMF,GIB,2021,7.136644493311235,,
XGOVEXP.IMF,GIB,2022,7.820756325822321,,
XGOVEXP.IMF,GIB,2023,7.937872532645245,,
XGOVEXP.IMF,GIB,2024,9.4819334929474,,
XGOVEXP.IMF,GIB,2025,8.553403013133716,,
XGOVEXP.IMF,GIN,2000,15.23692035675049,,
XGOVEXP.IMF,GIN,2001,10.3699197769165,,
XGOVEXP.IMF,GIN,2002,13.20514011383057,,
XGOVEXP.IMF,GIN,2003,11.64904975891113,,
XGOVEXP.IMF,GIN,2004,12.34939956665039,,
XGOVEXP.IMF,GIN,2005,10.96621036529541,,
XGOVEXP.IMF,GIN,2008,15.69478034973145,,
XGOVEXP.IMF,GIN,2009,13.60393047332764,,
XGOVEXP.IMF,GIN,2010,12.43877029418945,,
XGOVEXP.IMF,GIN,2011,14.27241992950439,,
XGOVEXP.IMF,GIN,2012,9.695520401000977,,
XGOVEXP.IMF,GIN,2013,14.14521026611328,,
XGOVEXP.IMF,GIN,2014,12.0756196975708,,
XGOVEXP.IMF,GIN,2015,11.60953998565674,,
XGOVEXP.IMF,GIN,2016,15.83125972747803,,
XGOVEXP.IMF,GIN,2017,13.43634986877441,,
XGOVEXP.IMF,GIN,2018,14.98083972930908,,
XGOVEXP.IMF,GIN,2019,12.48435020446777,,
XGOVEXP.IMF,GIN,2020,14.33590030670166,,
XGOVEXP.IMF,GIN,2021,11.50166804226586,,
XGOVEXP.IMF,GIN,2022,11.9496957293769,,
XGOVEXP.IMF,GIN,2023,10.02691827598385,,
XGOVEXP.IMF,GIN,2024,9.293803501818514,,
XGOVEXP.IMF,GIN,2025,9.19920752373365,,
XGOVEXP.IMF,GMB,2000,11.921799659729,,
XGOVEXP.IMF,GMB,2001,8.205269813537598,,
XGOVEXP.IMF,GMB,2002,10.94752025604248,,
XGOVEXP.IMF,GMB,2003,8.468839645385742,,
XGOVEXP.IMF,GMB,2004,5.029540061950684,,
XGOVEXP.IMF,GMB,2005,5.344170093536377,,
XGOVEXP.IMF,GMB,2006,5.36076021194458,,
XGOVEXP.IMF,GMB,2007,7.297500133514404,,
XGOVEXP.IMF,GMB,2008,18.88171005249023,,
XGOVEXP.IMF,GMB,2009,13.29374027252197,,
XGOVEXP.IMF,GMB,2010,17.61123085021973,,
XGOVEXP.IMF,GMB,2011,15.11833000183105,,
XGOVEXP.IMF,GMB,2012,13.79553031921387,,
XGOVEXP.IMF,GMB,2013,10.58541965484619,,
XGOVEXP.IMF,GMB,2014,11.75232028961182,,
XGOVEXP.IMF,GMB,2015,11.03293037414551,,
XGOVEXP.IMF,GMB,2016,10.44995975494385,UIS_EST,
XGOVEXP.IMF,GMB,2017,15.44113756076256,,
XGOVEXP.IMF,GMB,2018,12.444580078125,UIS_EST,
XGOVEXP.IMF,GMB,2019,16.85204544830215,,
XGOVEXP.IMF,GMB,2020,14.27606001588469,,
XGOVEXP.IMF,GMB,2021,15.62181876123116,,
XGOVEXP.IMF,GMB,2022,17.12517417857725,,
XGOVEXP.IMF,GMB,2023,18.69554957290834,,
XGOVEXP.IMF,GMB,2024,15.10347217915986,,
XGOVEXP.IMF,GMB,2025,14.21133143116702,,
XGOVEXP.IMF,GNB,2010,9.069239616394043,,
XGOVEXP.IMF,GNB,2011,10.19974040985107,,
XGOVEXP.IMF,GNB,2012,14.53979969024658,,
XGOVEXP.IMF,GNB,2013,16.19137954711914,,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2000,15.2360897064209,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2001,12.77033042907715,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2002,14.59162521362305,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2008,14.44198989868164,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2009,15.18871021270752,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2011,12.68100547790527,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2012,17.23473739624023,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2013,16.60785484313965,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2014,16.49393272399902,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2015,15.01675319671631,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2016,13.0631103515625,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2017,12.64562034606934,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2018,14.93481159210205,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2019,12.99594211578369,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2020,11.03631210327148,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2021,13.41466522216797,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2022,12.16040802001953,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2023,11.74246788024902,UIS_EST,
XGOVEXP.IMF,"GPE: East Asia & Pacific WB FY24, December 2024",2024,13.32394886016846,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2000,12.07600975036621,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2001,13.26617050170898,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2002,14.5001049041748,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2003,13.56387996673584,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2004,14.37320995330811,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2005,14.5391902923584,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2006,14.88490009307861,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2007,15.42934036254883,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2008,15.40024948120117,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2009,16.20727920532227,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2010,15.27350997924805,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2011,14.84606456756592,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2012,14.95759963989258,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2013,17.36895751953125,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2014,14.36483955383301,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2015,15.71675968170166,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2016,16.92091941833496,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2017,16.27813911437988,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2018,15.88862228393555,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2019,16.47274971008301,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2020,17.06019020080566,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2021,15.04331588745117,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2022,16.69313049316406,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2023,16.88652992248535,UIS_EST,
XGOVEXP.IMF,"GPE: Europe & Central Asia WB FY24, December 2024",2024,15.96475982666016,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2008,13.82739448547363,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2010,13.21115970611572,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2011,11.38041591644287,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2012,13.43833923339844,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2013,14.41384887695313,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2014,13.12135028839111,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2015,13.18727970123291,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2016,13.35365009307861,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2017,14.69501972198486,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2018,15.58290004730225,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2019,13.14776992797852,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2020,12.81850433349609,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2021,14.1590633392334,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2022,12.84717559814453,UIS_EST,
XGOVEXP.IMF,"GPE: Fragile or Conflict-affected countries (FCAC) FY24, December 2024",2023,12.59236526489258,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2000,17.65683937072754,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2001,16.5555591583252,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2002,16.90000915527344,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2003,13.81455993652344,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2004,11.08073997497559,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2005,13.8234395980835,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2006,13.48169040679932,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2007,11.52616024017334,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2009,10.338210105896,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2010,11.96580982208252,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2011,11.82289981842041,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2012,10.25959014892578,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2014,18.87751960754395,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2015,17.91942024230957,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2016,18.81353950500488,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2017,17.73406028747559,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2018,16.15208053588867,UIS_EST,
XGOVEXP.IMF,"GPE: High income WB FY24, December 2024",2025,7.236435890197754,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2000,15.61225986480713,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2003,14.88700008392334,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2009,16.11274909973145,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2010,15.68910980224609,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2011,15.45465469360352,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2012,14.5217456817627,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2013,15.48563003540039,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2014,17.18157577514648,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2015,17.20000076293945,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2016,20.14841079711914,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2017,17.73406028747559,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2018,16.15208053588867,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2019,16.15208053588867,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2020,14.39326953887939,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2021,16.10693550109863,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2022,16.15208053588867,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2023,16.15208053588867,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2024,13.84879398345947,UIS_EST,
XGOVEXP.IMF,"GPE: Latin America & Caribbean WB FY24, December 2024",2025,12.74812984466553,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2000,13.8761100769043,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2001,13.78684997558594,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2002,13.78684997558594,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2004,15.01662445068359,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2005,16.1877498626709,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2008,15.88442039489746,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2009,16.10084533691406,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2010,14.48640918731689,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2011,14.97929954528809,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2012,13.79553031921387,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2013,15.19999980926514,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2014,14.46592998504639,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2015,14.03539085388184,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2016,13.19655990600586,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2017,14.89277839660645,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2018,15.74536514282227,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2019,14.78540992736816,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2020,13.80430030822754,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2021,15.57702922821045,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2022,15.06859970092773,UIS_EST,
XGOVEXP.IMF,"GPE: Low income WB FY24, December 2024",2023,15.34300994873047,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2000,14.89023017883301,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2001,14.00712966918945,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2002,15.14647006988525,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2004,15.789719581604,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2005,15.33973026275635,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2006,15.789719581604,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2007,16.73992156982422,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2008,16.65345001220703,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2009,15.18871021270752,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2010,14.71113967895508,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2011,13.97758483886719,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2012,15.74512004852295,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2013,16.07073020935059,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2014,15.8990650177002,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2015,14.56777954101563,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2016,15.66361999511719,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2017,15.47429656982422,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2018,15.88862228393555,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2019,14.17869853973389,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2020,14.45112228393555,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2021,14.77478694915771,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2022,14.08535003662109,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2023,13.74215793609619,UIS_EST,
XGOVEXP.IMF,"GPE: Lower middle Income WB FY24, December 2024",2024,13.77688980102539,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2000,29.38595008850098,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2001,25.46389007568359,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2002,24.18471908569336,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2003,24.2714900970459,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2004,24.70113945007324,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2005,22.71504974365234,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2006,24.70796012878418,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2007,22.52743911743164,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2008,12.48923969268799,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2010,11.63509941101074,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2012,12.10262107849121,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2015,11.71551990509033,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2016,12.03277015686035,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2017,11.71551990509033,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2018,11.71551990509033,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2019,11.71551990509033,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2020,12.22861099243164,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2022,11.71551990509033,UIS_EST,
XGOVEXP.IMF,"GPE: Middle East & North Africa WB FY24, December 2024",2024,11.71551990509033,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2000,15.75138473510742,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2001,15.90793991088867,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2002,16.27425003051758,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2003,16.11750984191895,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2004,16.73001098632813,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2005,16.63308525085449,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2006,17.3365306854248,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2007,18.1017894744873,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2008,18.00123977661133,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2009,16.2810001373291,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2010,15.55981063842773,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2011,15.42368030548096,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2012,15.81546974182129,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2013,15.49767971038818,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2014,16.28219032287598,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2015,16.30515480041504,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2016,15.91128540039063,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2017,15.4577169418335,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2018,15.40509510040283,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2019,14.38312911987305,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2020,14.36458492279053,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2021,14.47086811065674,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2022,14.40312957763672,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2023,14.666916847229,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2024,14.01988697052002,UIS_EST,
XGOVEXP.IMF,"GPE: Non Fragile & non Conflict-affected countries (NON-FCAC) FY24, December 2024",2025,13.59287261962891,UIS_EST,
XGOVEXP.IMF,"GPE: Overall FY24, all 90 countries, December 2024",2000,14.90773010253906,UIS_EST,
